article_id,comment_index,image_path,ace_sentence,json_file
181,94,,I differentiate between clean sources and fossil fuels.,94.json
181,94,,Clean sources seem to be more prevalent than fossil fuels.,94.json
181,94,,This prevalence is a positive consequence.,94.json
181,94,,I notice that electricity generation in the United States increases gradually.,94.json
181,94,,I notice that electricity generation in China increases rapidly.,94.json
181,94,,The slope for China is steeper than the slope for the United States.,94.json
181,94,,I wonder why electricity generation in China has increased faster than electricity generation in the United States.,94.json
181,94,,China is a massive center of economic growth.,94.json
181,94,,China is a massive center of industrial growth.,94.json
181,94,,The United States is a massive center of economic growth.,94.json
181,94,,The United States is a massive center of industrial growth.,94.json
181,94,,The change in electricity generation in China is more drastic than the change in electricity generation in the United States.,94.json
181,94,,Energy sources have a huge impact on me.,94.json
181,94,,Energy sources have a huge impact on my surrounding community.,94.json
181,94,,It is important that we steer away from fossil fuels as an energy source.,94.json
181,94,,Fossil fuels are detrimental to the environment.,94.json
181,94,,Fossil fuels are detrimental to the world that we live in.,94.json
181,94,,It is important that we create more sources of clean energy.,94.json
181,94,,The electricity generation in the United States increases at a slower rate than the electricity generation in China.,94.json
181,94,,This slower increase is good for my community.,94.json
181,94,,This slower increase is bad for my community.,94.json
181,94,,It is good because less fossil fuels are used.,94.json
181,94,,It is bad because less clean energy is used.,94.json
181,94,,"The title of this graph is ""Fueling the Future - World Electricity Generation from 2000 to 2020"".",94.json
181,95,,China had the steepest increase in electricity generation over the years.,95.json
181,95,,This increase happened for all types of power.,95.json
181,95,,China had a steeper increase than the United States.,95.json
181,95,,China had a steeper increase than India.,95.json
181,95,,"In 2000, China generated less electricity than the United States.",95.json
181,95,,China surpassed the United States in electricity generation around 2010.,95.json
181,95,,The overall electricity generation in the United States has not increased much over the years.,95.json
181,95,,The United States uses a larger proportion of clean fuels over the years.,95.json
181,95,,The United States uses clean fuels instead of fossil fuels.,95.json
181,95,,Coal is a fossil fuel.,95.json
181,95,,The United States uses less coal over the years.,95.json
181,95,,India generated less electricity than China over the years.,95.json
181,95,,India generated less electricity than the United States over the years.,95.json
181,95,,India has steadily increased electricity generation over the years.,95.json
181,95,,I wonder whether the increase in electricity generation in China correlates with the openness of the economy of China.,95.json
181,95,,China has expanded its private sector.,95.json
181,95,,I wonder why electricity generation in the United States has plateaued.,95.json
181,95,,I wonder whether this plateau is also seen in other Western developed countries.,95.json
181,95,,I wonder what relationship exists between energy generation and the political stability of a country.,95.json
181,95,,This relates to how I might think about energy policies in the United States.,95.json
181,95,,This relates to how I might vote about energy policies in the United States.,95.json
181,95,,I live in the Bay Area.,95.json
181,95,,I see more Tesla cars in the Bay Area.,95.json
181,95,,A Tesla is an electric car.,95.json
181,95,,Electric cars do not seem reserved for rich people anymore.,95.json
181,95,,Many middle-class people buy Tesla cars.,95.json
181,95,,Gas prices rise.,95.json
181,95,,Some middle-class people buy Tesla cars to account for rising gas prices.,95.json
181,95,,The headline is: Our energy usage has transformed over the last 20 years.,95.json
181,96,,Clean electricity sources include nuclear energy and wind energy and solar energy and hydroelectric energy.,96.json
181,96,,"Worldwide, the output of electricity from clean electricity sources has increased over time.",96.json
181,96,,"Worldwide, the output of electricity from fossil fuels has increased over time.",96.json
181,96,,The increase in the output of electricity from clean electricity sources is greater than the increase in the output of electricity from fossil fuels.,96.json
181,96,,The graphs show electricity generation for individual countries.,96.json
181,96,,"In the United States, the output of electricity from clean electricity sources has increased only slightly over time.",96.json
181,96,,"In the United States, coal usage has decreased in electricity generation over time.",96.json
181,96,,"In the United States, coal is the only source that has decreased in electricity generation over time.",96.json
181,96,,I am curious why the United States is less reliant on coal.,96.json
181,96,,The cost of mining coal may be a reason.,96.json
181,96,,The United States may prioritize investment in clean electricity sources.,96.json
181,96,,"If the United States spends more on clean electricity sources, then policymakers are becoming more conscious of the need to protect the environment.",96.json
181,96,,"If policymakers protect the environment, then the planet can be habitable for the next generation.",96.json
181,96,,The title of this graph is: Electricity Generation for our Next Generation.,96.json
181,97,,I noticed that the increase in electricity generation in China is much steeper than the increase in electricity generation in the US.,97.json
181,97,,I noticed that the increase in electricity generation in China is much steeper than the increase in electricity generation in India.,97.json
181,97,,The world has seen a steady increase in electricity generation.,97.json
181,97,,"Since 2010, wind power and solar power have become bigger contributors to electricity generation in the world.",97.json
181,97,,I wonder why China has seen such a big increase in electricity generation compared to the US and India.,97.json
181,97,,I wonder what could lead the world to use more clean power than fossil fuels to generate electricity.,97.json
181,97,,I wonder what the next 20 years will look like.,97.json
181,97,,"From these graphs, it looks like the US is trying to move toward using more clean power.",97.json
181,97,,The US has increased the use of wind power to generate electricity.,97.json
181,97,,The US has increased the use of solar power to generate electricity.,97.json
181,97,,The US may stay at a steady rate of electricity generation.,97.json
181,97,,"If the US stays at a steady rate of electricity generation, then clean power could replace more fossil fuels for electricity generation.",97.json
